"
              Anthony Bourdain: The Last...
            ","
                  MELVILLE HOUSE "
"
              Always Looking Up
            ","
                Michael J. Fox "
"
              A Street Cat Named Bob
            ","
                James Bowen "
"
              Let Me Finish
            ","
                Chris Christie "
"
              Small Steps
            ","
                Peg Kehret "
"
              Hello I Want to Die Please...
            ","
                Anna Mehler Paperny "
"
              Whistleblower
            ","
                  Susan Fowler "
"
              Bachelor Nation
            ","
                  Amy Kaufman "
"
              Pelosi
            ","
                Molly Ball "
"
              The Beautiful No
            ","
                Sheri Salata "
"
              Sex Object
            ","
                Jessica Valenti "
"
              Alexander Hamilton
            ","
                Teri Kanefield "
"
              Unhinged: an Insider's...
            ","
                Omarosa Manigault Newman "
"
              Being Heumann
            ","
                  Judith Heumann "
"
              Notes on a Nervous Planet
            ","
                Matt Haig "
"
              American Like Me: Reflections...
            ","
                America Ferrera "
"
              Agatha Christie
            ","
                Laura Thompson "
"
              Strung Out
            ","
                Erin Khar "
"
              The Problem with Everything
            ","
                Meghan Daum "
"
              Who Was Harriet Tubman?
            ","
                  Yona Zeldis McDonough "
"
              Hourglass
            ","
                  Dani Shapiro "
"
              Becoming Eve
            ","
                Abby Stein "
"
              Elizabeth of York
            ","
                Alison Weir "
"
              Decision Points
            ","
                George W. Bush "
"
              Smacked
            ","
                  Eilene Zimmerman "
"
              Children of the Land
            ","
                  Marcelo Hernandez Castillo "
"
              Just Pursuit
            ","
                Laura Coates "
